subject_id,standard_id,academic_band,academic_order,classes,strand_id,strand_title,english,irish
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,ábaltacht nó easpa ábaltachta a léiriú ,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,séanadh ,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,maithiúnas a léiriú,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,tacaíocht a léiriú ,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,díomá a léiriú,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,dóchas a léiriú ,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,ligean air/uirthi,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,scéalta a chumadh nó a insint ,
4,2,,,3rd Class & 4th Class,,Dearcadh a léiriú agus a lorg,léiriú gur gá nó nach gá rud éigin a dhéanamh nó fiosrú faoi ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,"eolas nó aineolas, cuimhne nó easpa cuimhne a léiriú agus fiosrú fúthu ",
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,cinnteacht ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,leibhéal dóchúlachta a léiriú agus fiosrú faoi ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,taitneamh nó easpa taitnimh a léiriú ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,mianta a léiriú nó fiosrú fúthu ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,rogha a léiriú nó fiosrú fúthu,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,sásamh nó míshásamh a léiriú nó fiosrú fúthu ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,aontú nó easaontú le ráiteas,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,ábaltacht nó easpa ábaltachta a léiriú ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,séanadh ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,maithiúnas a léiriú,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,tacaíocht a léiriú ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,díomá a léiriú,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,dóchas a léiriú ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,ligean air/uirthi,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,scéalta a chumadh nó a insint ,
4,2,,,5th Class & 6th Class,,Dearcadh a léiriú agus a lorg,léiriú gur gá nó nach gá rud éigin a dhéanamh nó fiosrú faoi ,
4,2,,,Junior Infants & Senior Infants,,Eolas a thabhairt agus a lorg,aithint ,
4,2,,,Junior Infants & Senior Infants,,Eolas a thabhairt agus a lorg,tuairisciú ,
4,2,,,Junior Infants & Senior Infants,,Eolas a thabhairt agus a lorg,teachtaireacht a thabhairt,
4,2,,,Junior Infants & Senior Infants,,Eolas a thabhairt agus a lorg,ceartú,
4,2,,,Junior Infants & Senior Infants,,Eolas a thabhairt agus a lorg,ceisteanna a chur agus a fhreagairt ,
4,2,,,1st Class & 2nd Class,,Eolas a thabhairt agus a lorg,aithint ,
4,2,,,1st Class & 2nd Class,,Eolas a thabhairt agus a lorg,tuairisciú ,
4,2,,,1st Class & 2nd Class,,Eolas a thabhairt agus a lorg,teachtaireacht a thabhairt,
4,2,,,1st Class & 2nd Class,,Eolas a thabhairt agus a lorg,ceartú,
4,2,,,1st Class & 2nd Class,,Eolas a thabhairt agus a lorg,ceisteanna a chur agus a fhreagairt ,
4,2,,,3rd Class & 4th Class,,Eolas a thabhairt agus a lorg,aithint ,
4,2,,,3rd Class & 4th Class,,Eolas a thabhairt agus a lorg,tuairisciú ,
4,2,,,3rd Class & 4th Class,,Eolas a thabhairt agus a lorg,teachtaireacht a thabhairt,
4,2,,,3rd Class & 4th Class,,Eolas a thabhairt agus a lorg,ceartú,
4,2,,,3rd Class & 4th Class,,Eolas a thabhairt agus a lorg,ceisteanna a chur agus a fhreagairt ,
4,2,,,5th Class & 6th Class,,Eolas a thabhairt agus a lorg,aithint ,
4,2,,,5th Class & 6th Class,,Eolas a thabhairt agus a lorg,tuairisciú ,
4,2,,,5th Class & 6th Class,,Eolas a thabhairt agus a lorg,teachtaireacht a thabhairt,
4,2,,,5th Class & 6th Class,,Eolas a thabhairt agus a lorg,ceartú,
4,2,,,5th Class & 6th Class,,Eolas a thabhairt agus a lorg,ceisteanna a chur agus a fhreagairt ,
4,2,,,Junior Infants & Senior Infants,,Struchtúr a chur ar chomhrá ,oscailt ,
4,2,,,Junior Infants & Senior Infants,,Struchtúr a chur ar chomhrá ,féincheartú ,
4,2,,,Junior Infants & Senior Infants,,Struchtúr a chur ar chomhrá ,cur síos a dhéanamh,
4,2,,,Junior Infants & Senior Infants,,Struchtúr a chur ar chomhrá ,coimriú,
4,2,,,Junior Infants & Senior Infants,,Struchtúr a chur ar chomhrá ,deireadh a chur le comhrá,
4,2,,,1st Class & 2nd Class,,Struchtúr a chur ar chomhrá ,oscailt ,
4,2,,,1st Class & 2nd Class,,Struchtúr a chur ar chomhrá ,féincheartú ,
4,2,,,1st Class & 2nd Class,,Struchtúr a chur ar chomhrá ,cur síos a dhéanamh,
4,2,,,1st Class & 2nd Class,,Struchtúr a chur ar chomhrá ,coimriú,
4,2,,,1st Class & 2nd Class,,Struchtúr a chur ar chomhrá ,deireadh a chur le comhrá,
4,2,,,3rd Class & 4th Class,,Struchtúr a chur ar chomhrá ,oscailt ,
4,2,,,3rd Class & 4th Class,,Struchtúr a chur ar chomhrá ,féincheartú ,
4,2,,,3rd Class & 4th Class,,Struchtúr a chur ar chomhrá ,cur síos a dhéanamh,
4,2,,,3rd Class & 4th Class,,Struchtúr a chur ar chomhrá ,coimriú,
4,2,,,3rd Class & 4th Class,,Struchtúr a chur ar chomhrá ,deireadh a chur le comhrá,
4,2,,,5th Class & 6th Class,,Struchtúr a chur ar chomhrá ,oscailt ,
4,2,,,5th Class & 6th Class,,Struchtúr a chur ar chomhrá ,féincheartú ,
4,2,,,5th Class & 6th Class,,Struchtúr a chur ar chomhrá ,cur síos a dhéanamh,
4,2,,,5th Class & 6th Class,,Struchtúr a chur ar chomhrá ,coimriú,
4,2,,,5th Class & 6th Class,,Struchtúr a chur ar chomhrá ,deireadh a chur le comhrá,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,Mé féin,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,Sa bhaile,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,An scoil,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,Bia,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,An teilifís ,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,Siopadóireacht,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,Caitheamh aimsire,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,Éadai,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,An aimsir,
4,2,,,Junior Infants & Senior Infants,,Na teámaí,Ócáidí speisialta,
4,2,,,1st Class & 2nd Class,,Na teámaí,Mé féin,
4,2,,,1st Class & 2nd Class,,Na teámaí,Sa bhaile,
4,2,,,1st Class & 2nd Class,,Na teámaí,An scoil,
4,2,,,1st Class & 2nd Class,,Na teámaí,Bia,
4,2,,,1st Class & 2nd Class,,Na teámaí,An teilifís ,
4,2,,,1st Class & 2nd Class,,Na teámaí,Siopadóireacht,
4,2,,,1st Class & 2nd Class,,Na teámaí,Caitheamh aimsire,
4,2,,,1st Class & 2nd Class,,Na teámaí,Éadai,
4,2,,,1st Class & 2nd Class,,Na teámaí,An aimsir,
4,2,,,1st Class & 2nd Class,,Na teámaí,Ócáidí speisialta,
4,2,,,3rd Class & 4th Class,,Na teámaí,Mé féin,
4,2,,,3rd Class & 4th Class,,Na teámaí,Sa bhaile,
4,2,,,3rd Class & 4th Class,,Na teámaí,An scoil,
4,2,,,3rd Class & 4th Class,,Na teámaí,Bia,
4,2,,,3rd Class & 4th Class,,Na teámaí,An teilifís ,
4,2,,,3rd Class & 4th Class,,Na teámaí,Siopadóireacht,
4,2,,,3rd Class & 4th Class,,Na teámaí,Caitheamh aimsire,
4,2,,,3rd Class & 4th Class,,Na teámaí,Éadai,
4,2,,,3rd Class & 4th Class,,Na teámaí,An aimsir,
4,2,,,3rd Class & 4th Class,,Na teámaí,Ócáidí speisialta,
4,2,,,5th Class & 6th Class,,Na teámaí,Mé féin,
4,2,,,5th Class & 6th Class,,Na teámaí,Sa bhaile,
4,2,,,5th Class & 6th Class,,Na teámaí,An scoil,
4,2,,,5th Class & 6th Class,,Na teámaí,Bia,
4,2,,,5th Class & 6th Class,,Na teámaí,An teilifís ,
4,2,,,5th Class & 6th Class,,Na teámaí,Siopadóireacht,
4,2,,,5th Class & 6th Class,,Na teámaí,Caitheamh aimsire,
4,2,,,5th Class & 6th Class,,Na teámaí,Éadai,
4,2,,,5th Class & 6th Class,,Na teámaí,An aimsir,
4,2,,,5th Class & 6th Class,,Na teámaí,Ócáidí speisialta,
8,0,,,Junior Infants & Senior Infants,,A sense of place and space ,"become aware of, explore and discuss some of the distinctive human and natural features of the locality myself and my family, my friends members of the school community people who live and work in the local community his/her space, room, home, area around","éirí feasach ar roinnt de shainghnéithe daonna agus nádúrtha na dúiche, agus iad a iniúchadh agus a phlé mé féin agus mo theaghlach, mo chairde baill de phobal na scoile daoine a chónaíonn agus a shaothraíonn sa phobal áitiúil a spás, a s(h)eomra, a b(h)a"
8,0,,,Junior Infants & Senior Infants,,A sense of place and space ,develop some awareness of people and places in other areas,roinnt feasachta faoi dhaoine agus faoi áiteanna i gceantair eile a fhorbairt
8,0,,,Junior Infants & Senior Infants,,A sense of place and space ,"refer to or use simple locational terms beside, near, far away, next door, on my road, on my landing or floor, upstairs, downstairs","tagairt do théarmaí simplí suímh nó iad a úsáid le hais, in aice, i bhfad ó láthair, béal dorais, ar mo bhóthar, ar mo léibheann nó ar m'urlár thuas staighre, thíos staighre"
8,0,,,Junior Infants & Senior Infants,,A sense of place and space ,"discuss and record in simple ways journeys to and from places in the immediate environment home, play spaces, school and classroom, shops, other locations","turais chuig áiteanna sa gharthimpeallacht agus ar ais uathu a phlé agus a chlárú ar bhealach simplí an baile, spásanna súgartha, an scoil agus an seomra ranga, siopaí, suímh eile"
8,0,,,Junior Infants & Senior Infants,,A sense of place and space ,"refer to or use simple directions within home, classroom and school settings give directions to another room in the school. ","tagairt do threoracha simplí nó iad a úsáid i suíomh an bhaile, an tseomra ranga agus na scoile treoracha chun dul go dtí seomra eile sa scoil a thabhairt"
8,0,,,Junior Infants & Senior Infants,,"Maps, globes and graphical skills ","refer to or use simple drawings of areas home and immediate surroundings classroom, school and playground other places and imagined areas","tagairt a dhéanamh do líníochtaí simplí de cheantair nó iad a úsáid an baile agus a gharthimpeallacht an seomra ranga, an scoil agus an clós áiteanna eile agus ceantair shamhlaithe"
8,0,,,Junior Infants & Senior Infants,,"Maps, globes and graphical skills ","make model buildings with bricks, Lego and other play materials","mionsamhlacha d'fhoirgnimh a dhéanamh de bhrící, de Lego agus d'ábhair shúgartha eile"
8,0,,,Junior Infants & Senior Infants,,"Maps, globes and graphical skills ",become aware of globes as models of the Earth.,éirí feasach ar chruinneoga mar mhionsamhlacha den Domhan
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,ask questions about natural and human features in the immediate environment Who lives in this place? What will happen if I bring snow inside?,ceisteanna a chur faoi ghnéithe nádúrtha agus daonna sa gharthimpeallacht Cé a chónaíonn san áit seo? Cad a tharlóidh má thugaim sneachta isteach?
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,"observe, compare and discuss natural and human features in the local environment work and work-places of people who help us what happens when it rains","gnéithe nádúrtha agus daonna san imshaol áitiúil a bhreathnú, a chur i gcomparáid agus a phlé obair agus ionaid oibre daoine a chuidíonn linn cad a tharlaíonn nuair a bhíonn sé ag cur fearthainne"
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,guess and suggest what will happen next in a situation suggest whether the pebbles will float or sink in water,tuairim a chaitheamh cad é an chéad rud eile a tharlódh i ndála áirithe tuairim a chaitheamh cé acu an snámhfadh púróga in uisce nó an rachaidh siad go tóin
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,"carry out simple investigations set by the teacher, make observations and collect data","imscrúduithe simplí a cheapfadh an múinteoir a dhéanamh, breathnóireacht a dhéanamh agus sonraí a bhailiú"
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,estimate and compare distances in an informal way the journey from home to school is longer than the journey from home to the park,faid a mheas agus a chur i gcomparáid go neamhfhoirmiúil tá an turas ón mbaile go dtí an scoil níos faide ná an turas ón mbaile go dtí an pháirc
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,"sort and group objects according to observable features rocks, pebbles, mud in soil sample","nithe a shórtáil agus a rangú de réir gnéithe inbhreathnaithe carraigeacha, púróga, láib i sampla ithreach"
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,describe and discuss his/her observations orally using an expanding vocabulary,cur síos agus plé ó bhéal a dhéanamh ar a b(h)reathnóireacht agus feidhm á baint as stór forásach focal
8,0,,,Junior Infants & Senior Infants,,Geographical investigation skills ,"represent findings pictorially and in other media pictures, weather charts, using information and communication technologies","torthaí a léiriú i bhfoirm pictiúrtha agus i meáin eile pictiúir, cairteacha aimsire, ag úsáid theicneolaíocht an eolais agus na cumarsáide"
8,0,,,1st Class & 2nd Class,,A sense of place and space ,"explore and come to know some of the distinctive human and natural features of the locality people living and working in the area homes and other buildings, natural features","roinnt de shainghnéithe daonna agus nádúrtha na dúiche máguaird a iniúchadh agus eolas ceart a chur orthu, daoine a chónaíonn agus a shaothraíonn sa cheantar, bailte agus foirgnimh eile, gnéithe nádúrtha"
8,0,,,1st Class & 2nd Class,,A sense of place and space ,develop an awareness of people and places in other areas,feasacht ar dhaoine agus ar áiteanna i gceantair eile a fhorbairt
8,0,,,1st Class & 2nd Class,,A sense of place and space ,"discuss and record the relative location of familiar human and natural features in the locality in simple language (e.g. near, in front of, at the corner) in simple drawings, plans, maps and models","suíomh daonna agus nádúrtha i leith a chéile sa dúiche máguaird a phlé agus a chlárú i gcaint shimplí (m.sh. in aice, os comhair, ag an gcoirnéal) trí líníochtaí, pleananna, léarscáileanna agus mionsamhlacha simplí"
8,0,,,1st Class & 2nd Class,,A sense of place and space ,"discuss and record simply journeys to and from places in the immediate environment and beyond home, homes of relatives and friends play spaces, shops and other significant buildings major urban area, sports ground, holiday locations","turais shimplí chuig áiteanna agus ar ais uathu sa gharthimpeallacht agus lasmuigh di a phlé agus a chlárú an baile, bailte gaolta agus cairde spásanna súgartha, siopaí agus foirgnimh thábhachtacha eile ceantar uirbeach, páirc imeartha, ionaid saoire"
8,0,,,1st Class & 2nd Class,,A sense of place and space ,give and follow simple directions to places in the immediate environment places in the school building and playground.,treoracha simplí chuig áiteanna sa gharthimpeallacht a thabhairt agus a leanúint
8,0,,,1st Class & 2nd Class,,"Maps, globes and graphical skills ","record areas in the immediate environment and places in stories using simple picture maps, models and other methods my room, my home, its surroundings my way to school and shops imagined areas (e.g. a route in a story such as 'Little Red Riding Hood')","ceantair sa gharthimpeallacht agus áiteanna a luaitear i scéalta a chlárú agus feidhm á baint as léarscáileanna pictiúrtha simplí, as mionsamhlacha agus as modhanna eile; mo sheomra, mo bhaile, a chomharsanacht mo bhealach chun na scoile agus chun na siop"
8,0,,,1st Class & 2nd Class,,"Maps, globes and graphical skills ",explore the outlines and plans of small everyday items small objects such as pencil case or box model buildings from toy farm or train set,imlínte agus pleananna rudaí beaga coitianta a iniúchadh nithe beaga mar chás peann luaidhe nó bosca mionsamhlacha d'fhoirgnimh a bhaineann le feirm nó traein bhréige
8,0,,,1st Class & 2nd Class,,"Maps, globes and graphical skills ",develop some awareness of maps and if possible aerial photographs of limited areas in the locality,roinnt feasachta a fhorbairt faoi léarscáileanna d'achair theoranta sa dúiche máguaird agus faoi ghriangraif aerga díobh dá mb'fhéidir sin
8,0,,,1st Class & 2nd Class,,"Maps, globes and graphical skills ",explore directions in the classroom using simple signpost maps,treonna a iniúchadh sa seomra ranga agus feidhm á baint as léarscáileanna treochomharthaí simplí
8,0,,,1st Class & 2nd Class,,"Maps, globes and graphical skills ",identify land and sea on maps and globes,talamh agus farraige a aithint ar léarscáileanna agus ar chruinneoga
8,0,,,1st Class & 2nd Class,,"Maps, globes and graphical skills ",use maps of Ireland and the globe to develop an awareness of other places.,léarscáileanna d'Éirinn agus an chruinneog a úsáid chun feasacht faoi áiteanna eile a shaothrú
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,ask questions about natural and human features in the immediate environment What animals and plants live here? What has changed since I was last here?,ceisteanna a chur faoi ghnéithe nádúrtha agus daonna sa gharthimpeallacht Cad iad na haimmhithe agus na plandaí a mhaireann anseo? Cad tá athraithe ó bhí mé anseo cheana?
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,"observe, compare and discuss natural and human features in the local environment colours and textures in the built environment different plants and animals in contrasting environments","gnéithe nádúrtha agus daonna san imshaol áitiúil a bhreathnú, a chur i gcomparáid agus a phlé dathanna agus uigeacht san imshaol plandaí foirgnithe agus ainmhithe difriúla in imshaoil chodarsnacha"
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,"suggest outcomes of an investigation, based on observations suggest when water in river will be muddy","tuairim, agus í bunaithe ar bhreathnóireacht, a chaitheamh faoi thoradh imscrúdaithe tuairim a chaitheamh faoi cathain a bheidh uisce na habhann láibeach"
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,"carry out simple investigations and collect information from a variety of sources direct observations in the environment classroom investigations books, information and communication technologies, other media","imscrúduithe simplí a dhéanamh agus eolas a bhailiú ó fhoinsí ilghnéitheach breathnóireacht dhíreach san imshaol imscrúduithe sa seomra ranga leabhair, teicneolaíocht an eolais agus na cumarsáide, meáin eile"
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,"begin to use simple methods to estimate, measure and compare observations use non-standard units of length to measure distances use balance to compare weights of samples collected","tosú ar mhodhanna simplí a úsáid chun torthaí breathnóireachta a mheas, a thomhas agus a chur i gcomparáid aonaid neamhchaighdeánacha fhaid a úsáid chun achair shlí a thomhas meá a úsáid chun meáchain samplaí a bailíodh a chur i gcomparáid"
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,"sort and group people, features, events and natural phenomena the people who work in shops, offices or factories living things on the seashore, on the farm or in the park","daoine, gnéithe, eachtraí agus feiniméin nádúrtha a shórtáil agus a ghrúpáil na daoine a oibríonn i siopaí, in oifigí nó i monarchana dúile beo ar an gcladach, ar an bhfeirm nó sa pháirc"
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,begin to look for and recognise patterns and relationships in the environment connection between dark clouds and rainfall links between homes of people and climate,tosú ar phatrúin agus ar ghaolmhaireacht a chuardach agus a aithint sa timpeallacht an bhaint atá idir scamaill dhorcha agus báisteach na naisc atá idir bailte daoine agus an aeráid
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,draw conclusions from simple investigations,teacht ar thátail de thoradh imscrúduithe simplí
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,describe and discuss observations orally using an expanding vocabulary,cur síos agus plé ó bhéal a dhéanamh ar thorthaí breathnóireachta agus feidhm á baint as stór forásach focal
8,0,,,1st Class & 2nd Class,,Geographical investigation skills ,"represent findings pictorially or using other media friezes, pictograms, information and communication technologies.","torthaí a léiriú i bhfoirm phictiúrtha nó trí mheáin eile a úsáid fríosanna, picteagraim, teicneolaíocht eolais agus cumarsáide"
8,0,,,3rd Class & 4th Class,,A sense of place and space ,"explore and become familiar with some of the distinctive human and natural features of the locality and county peoples and communities living and working in the area major natural features settlement: homes, other buildings, open spaces economic and leisu","roinnt de shainghnéithe daonna agus nádúrtha na dúiche timpeall agus an chontae a iniúchadh agus eolas ceart a chur orthu daoine agus pobail a chónaíonn agus a shaothraíonn sa cheantar phríomhghnéithe nádúrtha Ionnaíocht: bailte móra, foirgnimh eile, spás"
8,0,,,3rd Class & 4th Class,,A sense of place and space ,develop some awareness of the distinctive human and natural features of some places in Ireland and other parts of the world,roinnt feasachta faoi na sainghnéithe daonna agus nádúrtha a bhaineann le roinnt áiteanna in Éirinn agus in áiteanna eile sa domhan
8,0,,,3rd Class & 4th Class,,A sense of place and space ,develop an understanding of the relative location and size of major natural and human features the major features of the locality and county a few major features in other parts of Ireland,tuiscint a shaothrú ar shuíomh agus méid príomhghnéithe nádúrtha agus daonna i leith a chéile príomhghnéithe na dúiche máguaird agus an chontae líon beag de phríomhghnéithe áiteanna eile in Éirinn
8,0,,,3rd Class & 4th Class,,A sense of place and space ,develop some awareness of the names and relative location of some European countries,roinnt feasachta a shaothrú faoi ainmneacha agus faoi shuímh roinnt tíortha Eorpacha i leith a chéile
8,0,,,3rd Class & 4th Class,,A sense of place and space ,establish and use cardinal compass points in the locality,príomhairde an chompáis a shuí agus iad a úsáid sa dúiche máguaird
8,0,,,3rd Class & 4th Class,,A sense of place and space ,use maps to record routes and directions in the locality.,léarscáileanna a úsáid chun bealaí agus treonna sa dúiche máguaird a chlárú
8,0,,,3rd Class & 4th Class,,"Maps, globes and graphical skills ","develop some familiarity with, and engage in practical use of, maps and photographs of different scales and purposes plans of a room or building maps from models and toy houses maps and aerial photographs of familiar areas maps of locality, Ireland, Europ",roinnt cur amach ar léarscáileanna agus ar ghrianghraif a bhfuil scálaí agus cuspóirí ilghnéitheacha acu a shaothrú agus iad a chur chun úsáide praiticiúla pleananna seomra nó foirgnimh léarscáileanna a dhéanamh de mhionsamhlacha agus de thithe bréige léa
8,0,,,3rd Class & 4th Class,,"Maps, globes and graphical skills ","develop an understanding of and use some common map features and conventions a sense of aerial perspective symbols (e.g. for objects and walls, for land and water) key, index and simple grid-style reference align (or set) a map of a limited area","tuiscint a shaothrú ar roinnt gnéithe agus comhghnásanna coitianta léarscáile agus iad a úsáid comharthaí (m.sh. do nithe agus do bhallaí, do thalamh agus d'uisce) ciall do pheirspictíocht aerga eochair, innéacs agus tagairt shimplí ar nós eangaí léarscái"
8,0,,,3rd Class & 4th Class,,"Maps, globes and graphical skills ","make simple maps of home, classroom, school and immediate environment","léarscáileanna simplí a dhéanamh den bhaile, den seomra ranga, den scoil agus den gharthimpeallacht"
8,0,,,3rd Class & 4th Class,,"Maps, globes and graphical skills ",identify major geographical features and find places on the globe.,príomhghnéithe tíreolaíocha a aithint agus áiteanna a aimsiú ar an gcruinneog
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,ask questions about natural and human features and processes in the environment and their interrelationships,ceisteanna a chur faoi ghnéithe agus phróisis nádúrtha agus daonna sa gharthimpeallacht agus faoina gcomhghaolmhaireacht Cad a dhéanann an áit seo éagsúil le háiteanna eile? Conas a úsáideann an feirmeoir an talamh seo?
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,"observe, discuss and describe natural and human features and processes in the environment and their interrelationships shapes and sizes of natural features colours and textures of buildings and streetscapes",gnéithe agus próisis nádúrtha agus daonna san imshaol agus a gcomhghaolmhaireacht a bhreathnú agus a phlé agus cur síos a dhéanamh orthu cruthanna agus toirteanna gnéithe nádúrtha dathanna agus uigeacht foirgneamh agus sráid-dreach
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,offer suggestions (hypotheses) based on observations about the likely results of an investigation,moltaí (hipitéisí) bunaithe ar bhreathnóireacht a dhéanamh faoin toradh is dóichí a bheadh ar imscrúdú
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,"carry out simple investigations and collect information from a variety of sources observations and experiments in the environment and classroom photographs, books, maps, electronic and other media","imscrúduithe simplí a dhéanamh agus eolas a bhailiú ó fhoinsí ilghnéitheacha breathnóireacht agus turgnaimh san imshaol agus sa seomra ranga grianghraif, leabhair, léarscáileanna, meáin leictreonacha agus meáin nach iad"
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,"use appropriate simple instruments and equipment to collect data improvised rain gauge, trundle wheel, compass","gléasanna agus fearas simplí cuí a úsáid chun sonraí a bhailiú méadar báistí seiftithe, roth tomhais, compás"
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,use appropriate standard units of measurement,aonaid chaighdeánacha chuí tomhais a úsáid
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,"sort, group and/or classify data on people, features, events and natural phenomena using a range of appropriate criteria types of plants in an environment types of shops or buildings in an urban area","ag sórtáil, ag grúpáil agus ag rangú sonraí faoi dhaoine, faoi ghnéithe, faoi eachtraí agus faoi fheiniméin nádúrtha agus feidhm á baint as raon critéar cuí saghsanna plandaí san imshaol saghsanna siopaí nó foirgneamh i gceantar uirbeach"
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,look for and recognise patterns and relationships in the environment seasonal patterns in weather observations best places for growing plants in a garden water and land masses on maps,patrúin agus gaolmhaireacht san imshaol a chuardach agus a aithint patrúin shéasúracha i bhfaisnéisí aimsire na háiteanna is fearr sa ghairdín chun plandaí a chur maiseanna uisce agus talún ar léarscáileanna
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,interpret information and offer explanations,eolas a chiallú agus mínithe a thabhairt
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,draw conclusions from suitable aspects of the evidence collected,tátail a bhaint as gnéithe oiriúnacha den fhianaise a bhailítear
8,0,,,3rd Class & 4th Class,,Geographical investigation skills ,"record and present findings and conclusions using a variety of methods including oral, written, pictorial, photographic, diagrammatic and graphical forms and using information and communication technologies.","torthaí agus tátail a chlárú agus a léiriú agus feidhm á baint as modhanna éagsúla ar a n-áireofaí meáin bhéil, scríofa, phictiúrtha, ghrianghrafacha, léaráideacha, ghrafacha agus leictreonacha, agus ag úsáid theicneolaíocht an eolais agus na cumarsáide"
8,0,,,5th Class & 6th class,,A sense of place and space ,"explore and become familiar with the distinctive natural and human features of the locality, the county and Ireland people and communities living and working in these areas how literature, culture, language and customs reflect the nature of places major n","gnéithe suntasacha nádúrtha agus daonna na dúiche máguaird, an chontae agus na hÉireann a iniúchadh agus éirí eolach orthu daoine agus pobail a chónaíonn agus a shaothraíonn sna ceantair sin mar a thugann litríocht, cultúr, teanga agus nósanna léargas ar "
8,0,,,5th Class & 6th class,,A sense of place and space ,become familiar with the distinctive natural and human features of some places in Europe and other parts of the world,éirí eolach ar ghnéithe suntasacha nádúrtha agus daonna a bhaineann le roinnt áiteanna san Eoraip agus le háiteanna eile sa domhan
8,0,,,5th Class & 6th class,,A sense of place and space ,"acquire an understanding of the relative location and size of major natural and human features the major features of the locality and county some of the major features of Ireland county, provincial and other boundaries in Ireland",tuiscint a fháil ar shuíomh agus ar mhéid príomhghnéithe nádúrtha agus daonna i leith a chéile príomhghnéithe na dúiche máguaird agus an chontae roinnt de phríomhghnéithe na hÉireann teorainneacha contaetha agus cúigí agus teorainneacha eile in Éirinn
8,0,,,5th Class & 6th class,,A sense of place and space ,"begin to develop an understanding of the names and relative location of some natural and human features of Europe and the world a small number of major natural features some countries, capitals and major cities continental boundaries","tosú ar thuiscint a shaothrú ar ainmneacha roinnt de ghnéithe nádúrtha agus daonna na hEorpa agus an domhain agus ar a suíomh i leith a chéile líon beag de phríomhghnéithe nádúrtha roinnt tíortha, príomhchathracha agus mórchathracha teorainnacha ilchríoch"
